Source,Target,Type
SemiFutureDemand_Option2_28nm_to_%3C45nm_Q4_2026,TechCategory_28nm_to_%3C45nm,analyzesTechnologyCategory
SemiFutureDemand_Option2_55nm_to_180nm_Current_Quarter,Quarter_Current_Quarter,forTimePeriod
SemiFutureDemand_Option2_55nm_to_180nm_Current_Quarter,TechCategory_55nm_to_180nm,analyzesTechnologyCategory
SemiFutureDemand_Option2_55nm_to_180nm_Q1_2026,Quarter_Q1_2026,forTimePeriod
SemiFutureDemand_Option2_55nm_to_180nm_Q1_2026,TechCategory_55nm_to_180nm,analyzesTechnologyCategory
SemiFutureDemand_Option2_55nm_to_180nm_Q2_2025,Quarter_Q2_2025,forTimePeriod
SemiFutureDemand_Option2_55nm_to_180nm_Q2_2025,TechCategory_55nm_to_180nm,analyzesTechnologyCategory
SemiFutureDemand_Option2_55nm_to_180nm_Q2_2026,Quarter_Q2_2026,forTimePeriod
SemiFutureDemand_Option2_55nm_to_180nm_Q2_2026,TechCategory_55nm_to_180nm,analyzesTechnologyCategory
SemiFutureDemand_Option2_55nm_to_180nm_Q3_2025,Quarter_Q3_2025,forTimePeriod
SemiFutureDemand_Option2_55nm_to_180nm_Q3_2025,TechCategory_55nm_to_180nm,analyzesTechnologyCategory
SemiFutureDemand_Option2_55nm_to_180nm_Q3_2026,Quarter_Q3_2026,forTimePeriod
SemiFutureDemand_Option2_55nm_to_180nm_Q3_2026,TechCategory_55nm_to_180nm,analyzesTechnologyCategory
SemiFutureDemand_Option2_55nm_to_180nm_Q4_2025,Quarter_Q4_2025,forTimePeriod
SemiFutureDemand_Option2_55nm_to_180nm_Q4_2025,TechCategory_55nm_to_180nm,analyzesTechnologyCategory
SemiFutureDemand_Option2_55nm_to_180nm_Q4_2026,Quarter_Q4_2026,forTimePeriod
SemiFutureDemand_Option2_55nm_to_180nm_Q4_2026,TechCategory_55nm_to_180nm,analyzesTechnologyCategory
SemiFutureDemand_Option3,SemiFutureDemand_Option3_%3C%3D_7nm_Current_Quarter,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_%3C%3D_7nm_Q1_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_%3C%3D_7nm_Q2_2025,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_%3C%3D_7nm_Q2_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_%3C%3D_7nm_Q3_2025,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_%3C%3D_7nm_Q3_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_%3C%3D_7nm_Q4_2025,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_%3C%3D_7nm_Q4_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_10nm_to_%3C28nm_Current_Quarter,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_10nm_to_%3C28nm_Q1_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_10nm_to_%3C28nm_Q2_2025,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_10nm_to_%3C28nm_Q2_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_10nm_to_%3C28nm_Q3_2025,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_10nm_to_%3C28nm_Q3_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_10nm_to_%3C28nm_Q4_2025,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_10nm_to_%3C28nm_Q4_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_180nm_or_greater_Current_Quarter,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_180nm_or_greater_Q1_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_180nm_or_greater_Q2_2025,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_180nm_or_greater_Q2_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_180nm_or_greater_Q3_2025,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_180nm_or_greater_Q3_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_180nm_or_greater_Q4_2025,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_180nm_or_greater_Q4_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_28nm_to_%3C45nm_Current_Quarter,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_28nm_to_%3C45nm_Q1_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_28nm_to_%3C45nm_Q2_2025,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_28nm_to_%3C45nm_Q2_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_28nm_to_%3C45nm_Q3_2025,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_28nm_to_%3C45nm_Q3_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_28nm_to_%3C45nm_Q4_2025,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_28nm_to_%3C45nm_Q4_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_55nm_to_180nm_Current_Quarter,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_55nm_to_180nm_Q1_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_55nm_to_180nm_Q2_2025,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_55nm_to_180nm_Q2_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_55nm_to_180nm_Q3_2025,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_55nm_to_180nm_Q3_2026,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_55nm_to_180nm_Q4_2025,hasAggregatedResult
SemiFutureDemand_Option3,SemiFutureDemand_Option3_55nm_to_180nm_Q4_2026,hasAggregatedResult
SemiFutureDemand_Option3_%3C%3D_7nm_Current_Quarter,Quarter_Current_Quarter,forTimePeriod
SemiFutureDemand_Option3_%3C%3D_7nm_Current_Quarter,TechCategory_%3C%3D_7nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_%3C%3D_7nm_Q1_2026,Quarter_Q1_2026,forTimePeriod
SemiFutureDemand_Option3_%3C%3D_7nm_Q1_2026,TechCategory_%3C%3D_7nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_%3C%3D_7nm_Q2_2025,Quarter_Q2_2025,forTimePeriod
SemiFutureDemand_Option3_%3C%3D_7nm_Q2_2025,TechCategory_%3C%3D_7nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_%3C%3D_7nm_Q2_2026,Quarter_Q2_2026,forTimePeriod
SemiFutureDemand_Option3_%3C%3D_7nm_Q2_2026,TechCategory_%3C%3D_7nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_%3C%3D_7nm_Q3_2025,Quarter_Q3_2025,forTimePeriod
SemiFutureDemand_Option3_%3C%3D_7nm_Q3_2025,TechCategory_%3C%3D_7nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_%3C%3D_7nm_Q3_2026,Quarter_Q3_2026,forTimePeriod
SemiFutureDemand_Option3_%3C%3D_7nm_Q3_2026,TechCategory_%3C%3D_7nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_%3C%3D_7nm_Q4_2025,Quarter_Q4_2025,forTimePeriod
SemiFutureDemand_Option3_%3C%3D_7nm_Q4_2025,TechCategory_%3C%3D_7nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_%3C%3D_7nm_Q4_2026,Quarter_Q4_2026,forTimePeriod
SemiFutureDemand_Option3_%3C%3D_7nm_Q4_2026,TechCategory_%3C%3D_7nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_10nm_to_%3C28nm_Current_Quarter,Quarter_Current_Quarter,forTimePeriod
SemiFutureDemand_Option3_10nm_to_%3C28nm_Current_Quarter,TechCategory_10nm_to_%3C28nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_10nm_to_%3C28nm_Q1_2026,Quarter_Q1_2026,forTimePeriod
SemiFutureDemand_Option3_10nm_to_%3C28nm_Q1_2026,TechCategory_10nm_to_%3C28nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_10nm_to_%3C28nm_Q2_2025,Quarter_Q2_2025,forTimePeriod
SemiFutureDemand_Option3_10nm_to_%3C28nm_Q2_2025,TechCategory_10nm_to_%3C28nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_10nm_to_%3C28nm_Q2_2026,Quarter_Q2_2026,forTimePeriod
SemiFutureDemand_Option3_10nm_to_%3C28nm_Q2_2026,TechCategory_10nm_to_%3C28nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_10nm_to_%3C28nm_Q3_2025,Quarter_Q3_2025,forTimePeriod
SemiFutureDemand_Option3_10nm_to_%3C28nm_Q3_2025,TechCategory_10nm_to_%3C28nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_10nm_to_%3C28nm_Q3_2026,Quarter_Q3_2026,forTimePeriod
SemiFutureDemand_Option3_10nm_to_%3C28nm_Q3_2026,TechCategory_10nm_to_%3C28nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_10nm_to_%3C28nm_Q4_2025,Quarter_Q4_2025,forTimePeriod
SemiFutureDemand_Option3_10nm_to_%3C28nm_Q4_2025,TechCategory_10nm_to_%3C28nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_10nm_to_%3C28nm_Q4_2026,Quarter_Q4_2026,forTimePeriod
SemiFutureDemand_Option3_10nm_to_%3C28nm_Q4_2026,TechCategory_10nm_to_%3C28nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_180nm_or_greater_Current_Quarter,Quarter_Current_Quarter,forTimePeriod
SemiFutureDemand_Option3_180nm_or_greater_Current_Quarter,TechCategory_180nm_or_greater,analyzesTechnologyCategory
SemiFutureDemand_Option3_180nm_or_greater_Q1_2026,Quarter_Q1_2026,forTimePeriod
SemiFutureDemand_Option3_180nm_or_greater_Q1_2026,TechCategory_180nm_or_greater,analyzesTechnologyCategory
SemiFutureDemand_Option3_180nm_or_greater_Q2_2025,Quarter_Q2_2025,forTimePeriod
SemiFutureDemand_Option3_180nm_or_greater_Q2_2025,TechCategory_180nm_or_greater,analyzesTechnologyCategory
SemiFutureDemand_Option3_180nm_or_greater_Q2_2026,Quarter_Q2_2026,forTimePeriod
SemiFutureDemand_Option3_180nm_or_greater_Q2_2026,TechCategory_180nm_or_greater,analyzesTechnologyCategory
SemiFutureDemand_Option3_180nm_or_greater_Q3_2025,Quarter_Q3_2025,forTimePeriod
SemiFutureDemand_Option3_180nm_or_greater_Q3_2025,TechCategory_180nm_or_greater,analyzesTechnologyCategory
SemiFutureDemand_Option3_180nm_or_greater_Q3_2026,Quarter_Q3_2026,forTimePeriod
SemiFutureDemand_Option3_180nm_or_greater_Q3_2026,TechCategory_180nm_or_greater,analyzesTechnologyCategory
SemiFutureDemand_Option3_180nm_or_greater_Q4_2025,Quarter_Q4_2025,forTimePeriod
SemiFutureDemand_Option3_180nm_or_greater_Q4_2025,TechCategory_180nm_or_greater,analyzesTechnologyCategory
SemiFutureDemand_Option3_180nm_or_greater_Q4_2026,Quarter_Q4_2026,forTimePeriod
SemiFutureDemand_Option3_180nm_or_greater_Q4_2026,TechCategory_180nm_or_greater,analyzesTechnologyCategory
SemiFutureDemand_Option3_28nm_to_%3C45nm_Current_Quarter,Quarter_Current_Quarter,forTimePeriod
SemiFutureDemand_Option3_28nm_to_%3C45nm_Current_Quarter,TechCategory_28nm_to_%3C45nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_28nm_to_%3C45nm_Q1_2026,Quarter_Q1_2026,forTimePeriod
SemiFutureDemand_Option3_28nm_to_%3C45nm_Q1_2026,TechCategory_28nm_to_%3C45nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_28nm_to_%3C45nm_Q2_2025,Quarter_Q2_2025,forTimePeriod
SemiFutureDemand_Option3_28nm_to_%3C45nm_Q2_2025,TechCategory_28nm_to_%3C45nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_28nm_to_%3C45nm_Q2_2026,Quarter_Q2_2026,forTimePeriod
SemiFutureDemand_Option3_28nm_to_%3C45nm_Q2_2026,TechCategory_28nm_to_%3C45nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_28nm_to_%3C45nm_Q3_2025,Quarter_Q3_2025,forTimePeriod
SemiFutureDemand_Option3_28nm_to_%3C45nm_Q3_2025,TechCategory_28nm_to_%3C45nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_28nm_to_%3C45nm_Q3_2026,Quarter_Q3_2026,forTimePeriod
SemiFutureDemand_Option3_28nm_to_%3C45nm_Q3_2026,TechCategory_28nm_to_%3C45nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_28nm_to_%3C45nm_Q4_2025,Quarter_Q4_2025,forTimePeriod
SemiFutureDemand_Option3_28nm_to_%3C45nm_Q4_2025,TechCategory_28nm_to_%3C45nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_28nm_to_%3C45nm_Q4_2026,Quarter_Q4_2026,forTimePeriod
SemiFutureDemand_Option3_28nm_to_%3C45nm_Q4_2026,TechCategory_28nm_to_%3C45nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_55nm_to_180nm_Current_Quarter,Quarter_Current_Quarter,forTimePeriod
SemiFutureDemand_Option3_55nm_to_180nm_Current_Quarter,TechCategory_55nm_to_180nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_55nm_to_180nm_Q1_2026,Quarter_Q1_2026,forTimePeriod
SemiFutureDemand_Option3_55nm_to_180nm_Q1_2026,TechCategory_55nm_to_180nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_55nm_to_180nm_Q2_2025,Quarter_Q2_2025,forTimePeriod
SemiFutureDemand_Option3_55nm_to_180nm_Q2_2025,TechCategory_55nm_to_180nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_55nm_to_180nm_Q2_2026,Quarter_Q2_2026,forTimePeriod
SemiFutureDemand_Option3_55nm_to_180nm_Q2_2026,TechCategory_55nm_to_180nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_55nm_to_180nm_Q3_2025,Quarter_Q3_2025,forTimePeriod
SemiFutureDemand_Option3_55nm_to_180nm_Q3_2025,TechCategory_55nm_to_180nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_55nm_to_180nm_Q3_2026,Quarter_Q3_2026,forTimePeriod
SemiFutureDemand_Option3_55nm_to_180nm_Q3_2026,TechCategory_55nm_to_180nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_55nm_to_180nm_Q4_2025,Quarter_Q4_2025,forTimePeriod
SemiFutureDemand_Option3_55nm_to_180nm_Q4_2025,TechCategory_55nm_to_180nm,analyzesTechnologyCategory
SemiFutureDemand_Option3_55nm_to_180nm_Q4_2026,Quarter_Q4_2026,forTimePeriod
SemiFutureDemand_Option3_55nm_to_180nm_Q4_2026,TechCategory_55nm_to_180nm,analyzesTechnologyCategory
SemiconductorFutureDemand,SemiconFuture_%3C%3D_7nm_Q1_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_%3C%3D_7nm_Q2_2025,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_%3C%3D_7nm_Q2_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_%3C%3D_7nm_Q3_2025,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_%3C%3D_7nm_Q3_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_%3C%3D_7nm_Q4_2025,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_%3C%3D_7nm_Q4_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_10nm_to_%3C28nm_Q1_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_10nm_to_%3C28nm_Q2_2025,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_10nm_to_%3C28nm_Q2_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_10nm_to_%3C28nm_Q3_2025,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_10nm_to_%3C28nm_Q3_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_10nm_to_%3C28nm_Q4_2025,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_10nm_to_%3C28nm_Q4_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_180nm_or_greater_Q1_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_180nm_or_greater_Q2_2025,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_180nm_or_greater_Q2_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_180nm_or_greater_Q3_2025,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_180nm_or_greater_Q3_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_180nm_or_greater_Q4_2025,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_180nm_or_greater_Q4_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_28nm_to_%3C45nm_Q1_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_28nm_to_%3C45nm_Q2_2025,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_28nm_to_%3C45nm_Q2_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_28nm_to_%3C45nm_Q3_2025,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_28nm_to_%3C45nm_Q3_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_28nm_to_%3C45nm_Q4_2025,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_28nm_to_%3C45nm_Q4_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_55nm_to_180nm_Q1_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_55nm_to_180nm_Q2_2025,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_55nm_to_180nm_Q2_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_55nm_to_180nm_Q3_2025,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_55nm_to_180nm_Q3_2026,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_55nm_to_180nm_Q4_2025,hasFutureDemand
SemiconductorFutureDemand,SemiconFuture_55nm_to_180nm_Q4_2026,hasFutureDemand
Tier1CurrentDemand,Automotive,hasMarketSegment
Tier1CurrentDemand,Tier1CurrentDemand_BL1,hasAggregatedResult
Tier1CurrentDemand,Tier1CurrentDemand_BL2,hasAggregatedResult
Tier1CurrentDemand_BL1,Automotive,hasMarketSegment
Tier1CurrentDemand_BL2,Automotive,hasMarketSegment
Tier1FutureDemand,Automotive,hasMarketSegment
Tier1FutureDemand_Option1,Tier1FutureDemand_Option1_Current_Quarter,hasAggregatedResult
Tier1FutureDemand_Option1,Tier1FutureDemand_Option1_Q1_2026,hasAggregatedResult
Tier1FutureDemand_Option1,Tier1FutureDemand_Option1_Q2_2025,hasAggregatedResult
Tier1FutureDemand_Option1,Tier1FutureDemand_Option1_Q2_2026,hasAggregatedResult
Tier1FutureDemand_Option1,Tier1FutureDemand_Option1_Q3_2025,hasAggregatedResult
Tier1FutureDemand_Option1,Tier1FutureDemand_Option1_Q3_2026,hasAggregatedResult
Tier1FutureDemand_Option1,Tier1FutureDemand_Option1_Q4_2025,hasAggregatedResult
Tier1FutureDemand_Option1,Tier1FutureDemand_Option1_Q4_2026,hasAggregatedResult
Tier1FutureDemand_Option1_Current_Quarter,Automotive,hasMarketSegment
Tier1FutureDemand_Option1_Q1_2026,Automotive,hasMarketSegment
Tier1FutureDemand_Option1_Q1_2026,Quarter_Q1_2026,forTimePeriod
Tier1FutureDemand_Option1_Q2_2025,Automotive,hasMarketSegment
Tier1FutureDemand_Option1_Q2_2026,Automotive,hasMarketSegment
Tier1FutureDemand_Option1_Q2_2026,Quarter_Q2_2026,forTimePeriod
Tier1FutureDemand_Option1_Q3_2025,Automotive,hasMarketSegment
Tier1FutureDemand_Option1_Q3_2026,Automotive,hasMarketSegment
Tier1FutureDemand_Option1_Q3_2026,Quarter_Q3_2026,forTimePeriod
Tier1FutureDemand_Option1_Q4_2025,Automotive,hasMarketSegment
Tier1FutureDemand_Option1_Q4_2026,Automotive,hasMarketSegment
Tier1FutureDemand_Option1_Q4_2026,Quarter_Q4_2026,forTimePeriod
Tier1FutureDemand_Option2,Tier1FutureDemand_Option2_Current_Quarter,hasAggregatedResult
Tier1FutureDemand_Option2,Tier1FutureDemand_Option2_Q1_2026,hasAggregatedResult
Tier1FutureDemand_Option2,Tier1FutureDemand_Option2_Q2_2025,hasAggregatedResult
Tier1FutureDemand_Option2,Tier1FutureDemand_Option2_Q2_2026,hasAggregatedResult
Tier1FutureDemand_Option2,Tier1FutureDemand_Option2_Q3_2025,hasAggregatedResult
Tier1FutureDemand_Option2,Tier1FutureDemand_Option2_Q3_2026,hasAggregatedResult
Tier1FutureDemand_Option2,Tier1FutureDemand_Option2_Q4_2025,hasAggregatedResult
Tier1FutureDemand_Option2,Tier1FutureDemand_Option2_Q4_2026,hasAggregatedResult
Tier1FutureDemand_Option2_Current_Quarter,Automotive,hasMarketSegment
Tier1FutureDemand_Option2_Q1_2026,Automotive,hasMarketSegment
Tier1FutureDemand_Option2_Q1_2026,Quarter_Q1_2026,forTimePeriod
Tier1FutureDemand_Option2_Q2_2025,Automotive,hasMarketSegment
Tier1FutureDemand_Option2_Q2_2026,Automotive,hasMarketSegment
Tier1FutureDemand_Option2_Q2_2026,Quarter_Q2_2026,forTimePeriod
Tier1FutureDemand_Option2_Q3_2025,Automotive,hasMarketSegment
Tier1FutureDemand_Option2_Q3_2026,Automotive,hasMarketSegment
Tier1FutureDemand_Option2_Q3_2026,Quarter_Q3_2026,forTimePeriod
Tier1FutureDemand_Option2_Q4_2025,Automotive,hasMarketSegment
Tier1FutureDemand_Option2_Q4_2026,Automotive,hasMarketSegment
Tier1FutureDemand_Option2_Q4_2026,Quarter_Q4_2026,forTimePeriod
Tier1FutureDemand_Option3,TechCategory_10-16_nm,analyzesTechnologyCategory
Tier1FutureDemand_Option3,TechCategory_180-500_nm,analyzesTechnologyCategory
Tier1FutureDemand_Option3,TechCategory_2-7_nm,analyzesTechnologyCategory
Tier1FutureDemand_Option3,TechCategory_28-45_nm,analyzesTechnologyCategory
Tier1FutureDemand_Option3,TechCategory_55-150_nm,analyzesTechnologyCategory
Tier1FutureDemand_Option3,Tier1FutureDemand_Option3_Current_Quarter,hasAggregatedResult
Tier1FutureDemand_Option3,Tier1FutureDemand_Option3_Q1_2026,hasAggregatedResult
Tier1FutureDemand_Option3,Tier1FutureDemand_Option3_Q2_2025,hasAggregatedResult
Tier1FutureDemand_Option3,Tier1FutureDemand_Option3_Q2_2026,hasAggregatedResult
Tier1FutureDemand_Option3,Tier1FutureDemand_Option3_Q3_2025,hasAggregatedResult
Tier1FutureDemand_Option3,Tier1FutureDemand_Option3_Q3_2026,hasAggregatedResult
Tier1FutureDemand_Option3,Tier1FutureDemand_Option3_Q4_2025,hasAggregatedResult
Tier1FutureDemand_Option3,Tier1FutureDemand_Option3_Q4_2026,hasAggregatedResult
Tier1FutureDemand_Option3_Current_Quarter,Automotive,hasMarketSegment
Tier1FutureDemand_Option3_Q1_2026,Automotive,hasMarketSegment
Tier1FutureDemand_Option3_Q1_2026,Quarter_Q1_2026,forTimePeriod
Tier1FutureDemand_Option3_Q2_2025,Automotive,hasMarketSegment
Tier1FutureDemand_Option3_Q2_2026,Automotive,hasMarketSegment
Tier1FutureDemand_Option3_Q2_2026,Quarter_Q2_2026,forTimePeriod
Tier1FutureDemand_Option3_Q3_2025,Automotive,hasMarketSegment
Tier1FutureDemand_Option3_Q3_2026,Automotive,hasMarketSegment
Tier1FutureDemand_Option3_Q3_2026,Quarter_Q3_2026,forTimePeriod
Tier1FutureDemand_Option3_Q4_2025,Automotive,hasMarketSegment
Tier1FutureDemand_Option3_Q4_2026,Automotive,hasMarketSegment
Tier1FutureDemand_Option3_Q4_2026,Quarter_Q4_2026,forTimePeriod
Tier1_Survey_Instance,Company1_tier1_Advanced_driver-assistance_systems_(ADAS),hasInventoryResponse
Tier1_Survey_Instance,Company1_tier1_Body_and_convenience,hasInventoryResponse
Tier1_Survey_Instance,Company1_tier1_Chassis_and_safety,hasInventoryResponse
Tier1_Survey_Instance,Company1_tier1_Infotainment_and_Telematics,hasInventoryResponse
Tier1_Survey_Instance,Company1_tier1_Other,hasInventoryResponse
Tier1_Survey_Instance,Company1_tier1_Powertrain,hasInventoryResponse
Tier1_Survey_Instance,Company2_tier1_Advanced_driver-assistance_systems_(ADAS),hasInventoryResponse
Tier1_Survey_Instance,Company2_tier1_Body_and_convenience,hasInventoryResponse
Tier1_Survey_Instance,Company2_tier1_Chassis_and_safety,hasInventoryResponse
Tier1_Survey_Instance,Company2_tier1_Infotainment_and_Telematics,hasInventoryResponse
Tier1_Survey_Instance,Company2_tier1_Other,hasInventoryResponse
Tier1_Survey_Instance,Company2_tier1_Powertrain,hasInventoryResponse
Tier1_Survey_Instance,Company3_tier1_Advanced_driver-assistance_systems_(ADAS),hasInventoryResponse
Tier1_Survey_Instance,Company3_tier1_Body_and_convenience,hasInventoryResponse
Tier1_Survey_Instance,Company3_tier1_Chassis_and_safety,hasInventoryResponse
Tier1_Survey_Instance,Company3_tier1_Infotainment_and_Telematics,hasInventoryResponse
Tier1_Survey_Instance,Company3_tier1_Other,hasInventoryResponse
Tier1_Survey_Instance,Company3_tier1_Powertrain,hasInventoryResponse
Tier1_Survey_Instance,InventoryDev_Company1_tier1_EV,hasInventoryResponse
Tier1_Survey_Instance,InventoryDev_Company1_tier1_both,hasInventoryResponse
Tier1_Survey_Instance,InventoryDev_Company1_tier1_non_EV,hasInventoryResponse
Tier1_Survey_Instance,InventoryDev_Company2_tier1_EV,hasInventoryResponse
Tier1_Survey_Instance,InventoryDev_Company2_tier1_both,hasInventoryResponse
Tier1_Survey_Instance,InventoryDev_Company2_tier1_non_EV,hasInventoryResponse
Tier1_Survey_Instance,InventoryDev_Company3_tier1_EV,hasInventoryResponse
Tier1_Survey_Instance,InventoryDev_Company3_tier1_both,hasInventoryResponse
Tier1_Survey_Instance,InventoryDev_Company3_tier1_non_EV,hasInventoryResponse
