request_id,question,topic,expected_route,system_mode,route,selected_source,estimated_llm_calls,candidate_count,graph_row_count,graph_error,row_preview,answer_text,execution_selection_reason,selected_query,correctness,notes
EFFKGQA0402,Can you show total demand by region?,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,15,,"[{""regionName"": ""Americas"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""67744458.0""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""37293303.0""}, {""regionName"": ""Asia Pacific/China"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""77885298.0""}, {""regionName"": ""Europe"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""51729003.0""}, {""regionName"": ""Japan"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""14117148.0""}, {""regionName"": ""Americas"", ""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""35.0""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""10.0""}, {""regionName"": ""Asia Pacific/China"", ""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""20.0""}, {""regionN...","Answer: Regional demand returned 15 grouped row(s). First groups: survey group: OEM, region name: Americas, total demand: 67744458.0; survey group: OEM, region name: All Other, total demand: 37293303.0; survey group: OEM, region name: China, total demand: 77885298.0; survey group: OEM, region name: Europe, total demand: 51729003.0; survey group: OEM, region name: Japan, total demand: 14117148.0; survey group: Semiconductor, region name: Americas, total demand: 35.0; survey group: Semiconductor, region name: All Other, total demand: 10.0; survey group: Semiconductor, region name: China, total demand: 20.0.",,"SELECT ?surveyGroup ?regionName (SUM(?demand) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a ?surveyClass . ?region survey:regionName ?regionName . } GROUP BY ?surveyGroup ?regionName ORDER BY ?surveyGroup ?regionName",,
EFFKGQA0403,Summarize OEM current demand per region.,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""regionName"": ""Americas"", ""totalDemand"": ""67744458.0""}, {""regionName"": ""Asia Pacific/All Other"", ""totalDemand"": ""37293303.0""}, {""regionName"": ""Asia Pacific/China"", ""totalDemand"": ""77885298.0""}, {""regionName"": ""Europe"", ""totalDemand"": ""51729003.0""}, {""regionName"": ""Japan"", ""totalDemand"": ""14117148.0""}]","Answer: Regional demand returned 5 grouped row(s). Groups: region name: Americas, total demand: 67744458.0; region name: All Other, total demand: 37293303.0; region name: China, total demand: 77885298.0; region name: Europe, total demand: 51729003.0; region name: Japan, total demand: 14117148.0.",,"SELECT ?regionName (SUM(?demand) AS ?totalDemand) WHERE { BIND(""OEM"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a survey:OEM_Survey . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName",,
EFFKGQA0404,Summarize inventory responses across technology category.,inventory,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,9,,"[{""entryCount"": ""1"", ""technologyCategory"": ""10nm_to_%3C28nm"", ""trend"": ""Decrease""}, {""entryCount"": ""1"", ""technologyCategory"": ""10nm_to_%3C28nm"", ""trend"": ""Increase""}, {""entryCount"": ""1"", ""technologyCategory"": ""180nm_or_greater"", ""trend"": ""Decrease""}, {""entryCount"": ""1"", ""technologyCategory"": ""180nm_or_greater"", ""trend"": ""Stable""}, {""entryCount"": ""1"", ""technologyCategory"": ""28nm_to_%3C45nm"", ""trend"": ""Decrease""}, {""entryCount"": ""1"", ""technologyCategory"": ""28nm_to_%3C45nm"", ""trend"": ""Stable""}, {""entryCount"": ""1"", ""technologyCategory"": ""55nm_to_180nm"", ""trend"": ""Increase""}, {""entryCount"": ""1"", ""technologyCategory"": ""55nm_to_180nm"", ""trend"": ""Stable""}, {""entryCount"": ""2"", ""technologyCategory""...","Answer: The query returned 9 row(s). First results: technology category: 10nm_to_%3C28nm, trend: Decrease, entry count: 1; technology category: 10nm_to_%3C28nm, trend: Increase, entry count: 1; technology category: 180nm_or_greater, trend: Decrease, entry count: 1; technology category: 180nm_or_greater, trend: Stable, entry count: 1; technology category: 28nm_to_%3C45nm, trend: Decrease, entry count: 1; technology category: 28nm_to_%3C45nm, trend: Stable, entry count: 1; technology category: 55nm_to_180nm, trend: Increase, entry count: 1; technology category: 55nm_to_180nm, trend: Stable, entry count: 1.",,"SELECT ?technologyCategory ?trend (COUNT(?entry) AS ?entryCount) WHERE { ?entry a survey:InventoryDevelopment_Semi ; survey:forTechnologyCategory ?technology ; survey:hasInventoryTrend ?trend . BIND(REPLACE(STR(?technology), ""^.*/"", """") AS ?technologyCategory) } GROUP BY ?technologyCategory ?trend ORDER BY ?technologyCategory ?trend",,
EFFKGQA0405,"From the graph, show future demand by quarter?",future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,8,,"[{""avgPercentageChange"": ""12.44380952380952380952381"", ""quarterLabel"": ""Current Quarter""}, {""avgPercentageChange"": ""9.510000000000000038461538"", ""quarterLabel"": ""Q1 2026""}, {""avgPercentageChange"": ""26.356153846153846153846154"", ""quarterLabel"": ""Q2 2025""}, {""avgPercentageChange"": ""7.285384615384615384615385"", ""quarterLabel"": ""Q2 2026""}, {""avgPercentageChange"": ""5.861923076923076923076923"", ""quarterLabel"": ""Q3 2025""}, {""avgPercentageChange"": ""8.775384615384615384615385"", ""quarterLabel"": ""Q3 2026""}, {""avgPercentageChange"": ""15.195769230769230807692308"", ""quarterLabel"": ""Q4 2025""}, {""avgPercentageChange"": ""8.727307692307692307692308"", ""quarterLabel"": ""Q4 2026""}]","Answer: The query returned 8 row(s). Results: quarter label: Current Quarter, avg percentage change: 12.44380952380952380952381; quarter label: Q1 2026, avg percentage change: 9.510000000000000038461538; quarter label: Q2 2025, avg percentage change: 26.356153846153846153846154; quarter label: Q2 2026, avg percentage change: 7.285384615384615384615385; quarter label: Q3 2025, avg percentage change: 5.861923076923076923076923; quarter label: Q3 2026, avg percentage change: 8.775384615384615384615385; quarter label: Q4 2025, avg percentage change: 15.195769230769230807692308; quarter label: Q4 2026, avg percentage change: 8.727307692307692307692308.",,SELECT ?quarterLabel (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pct . ?quarter survey:periodLabel ?quarterLabel . } GROUP BY ?quarterLabel ORDER BY ?quarterLabel,,
EFFKGQA0406,"For the survey data, how does demand forecast vary by technology category?",future_demand,direct_capability,llm_ranking,llm_ranking,infineon,1,5,0,,,Answer: No results returned for the given query.,selected_best_executable_candidate,"SELECT ?surveyType ?techLabel (AVG(?pct) AS ?avgFutureChange) WHERE { VALUES (?surveyClass ?surveyType) { (survey:OEM_Survey 'OEM') (survey:Tier1_Survey 'Tier1') (survey:Semiconductor_Survey 'Semiconductor') } ?entry a survey:FutureDemandAnalysis ; survey:hasSurveyOrigin ?origin ; survey:analyzesTechnologyCategory ?tech ; survey:percentageChange ?pct . ?origin a ?surveyClass . BIND(REPLACE(STR(?tech), '^.*/', '') AS ?techLabel) } GROUP BY ?surveyType ?techLabel ORDER BY ?surveyType ?techLabel",,
EFFKGQA0407,Summarize vehicle sales units over year.,vehicle_sales,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,4,,"[{""unitsSold"": ""86125479"", ""year"": ""2023""}, {""unitsSold"": ""88109476"", ""year"": ""2024""}, {""unitsSold"": ""90166856"", ""year"": ""2025""}, {""unitsSold"": ""90471186"", ""year"": ""2026""}]","Answer: The query returned 4 row(s). Results: year: 2023, units sold: 86125479; year: 2024, units sold: 88109476; year: 2025, units sold: 90166856; year: 2026, units sold: 90471186.",,"SELECT ?year (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?label) BIND(REPLACE(STR(?label), ""^.*(20[0-9]{2}).*$"", ""$1"") AS ?year) } GROUP BY ?year ORDER BY ?year",,
EFFKGQA0408,"From the graph, show future demand percentage changes by technology category?",future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""avgPercentageChange"": ""12.24875"", ""technologyCategory"": ""TechCategory_%3C%3D_7nm""}, {""avgPercentageChange"": ""3.7225"", ""technologyCategory"": ""TechCategory_10nm_to_%3C28nm""}, {""avgPercentageChange"": ""36.1225"", ""technologyCategory"": ""TechCategory_180nm_or_greater""}, {""avgPercentageChange"": ""12.375"", ""technologyCategory"": ""TechCategory_28nm_to_%3C45nm""}, {""avgPercentageChange"": ""2.9525"", ""technologyCategory"": ""TechCategory_55nm_to_180nm""}]","Answer: The query returned 5 row(s). Results: technology category: TechCategory_%3C%3D_7nm, avg percentage change: 12.24875; technology category: TechCategory_10nm_to_%3C28nm, avg percentage change: 3.7225; technology category: TechCategory_180nm_or_greater, avg percentage change: 36.1225; technology category: TechCategory_28nm_to_%3C45nm, avg percentage change: 12.375; technology category: TechCategory_55nm_to_180nm, avg percentage change: 2.9525.",,"SELECT ?technologyCategory (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesTechnologyCategory ?technology ; survey:percentageChange ?pct . OPTIONAL { ?technology survey:technologyCategoryName ?technologyName . } BIND(COALESCE(?technologyName, REPLACE(STR(?technology), ""^.*/"", """")) AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY ?technologyCategory",,
EFFKGQA0409,Return a breakdown of OEM current demand by survey group.,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,1,,"[{""surveyGroup"": ""OEM"", ""totalDemand"": ""248769210.0""}]","Answer: The query returned 1 row(s). Results: survey group: OEM, total demand: 248769210.0.",,"SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { BIND(""OEM"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a survey:OEM_Survey . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
EFFKGQA0410,Compare regional demand across region.,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,15,,"[{""regionName"": ""Americas"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""67744458.0""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""37293303.0""}, {""regionName"": ""Asia Pacific/China"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""77885298.0""}, {""regionName"": ""Europe"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""51729003.0""}, {""regionName"": ""Japan"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""14117148.0""}, {""regionName"": ""Americas"", ""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""35.0""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""10.0""}, {""regionName"": ""Asia Pacific/China"", ""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""20.0""}, {""regionN...","Answer: Regional demand returned 15 grouped row(s). First groups: survey group: OEM, region name: Americas, total demand: 67744458.0; survey group: OEM, region name: All Other, total demand: 37293303.0; survey group: OEM, region name: China, total demand: 77885298.0; survey group: OEM, region name: Europe, total demand: 51729003.0; survey group: OEM, region name: Japan, total demand: 14117148.0; survey group: Semiconductor, region name: Americas, total demand: 35.0; survey group: Semiconductor, region name: All Other, total demand: 10.0; survey group: Semiconductor, region name: China, total demand: 20.0.",,"SELECT ?surveyGroup ?regionName (SUM(?demand) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a ?surveyClass . ?region survey:regionName ?regionName . } GROUP BY ?surveyGroup ?regionName ORDER BY ?surveyGroup ?regionName",,
EFFKGQA0411,Return sales volume grouped by year.,vehicle_sales,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,4,,"[{""unitsSold"": ""86125479"", ""year"": ""2023""}, {""unitsSold"": ""88109476"", ""year"": ""2024""}, {""unitsSold"": ""90166856"", ""year"": ""2025""}, {""unitsSold"": ""90471186"", ""year"": ""2026""}]","Answer: The query returned 4 row(s). Results: year: 2023, units sold: 86125479; year: 2024, units sold: 88109476; year: 2025, units sold: 90166856; year: 2026, units sold: 90471186.",,"SELECT ?year (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?label) BIND(REPLACE(STR(?label), ""^.*(20[0-9]{2}).*$"", ""$1"") AS ?year) } GROUP BY ?year ORDER BY ?year",,
EFFKGQA0412,Can you what is the total semiconductor current demand for each survey group?,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,1,,"[{""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""100.0""}]","Answer: The query returned 1 row(s). Results: survey group: Semiconductor, total demand: 100.0.",,"SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { BIND(""Semiconductor"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a survey:Semiconductor_Survey . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
EFFKGQA0413,Give a graph-backed breakdown of future demand by quarter.,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,8,,"[{""avgPercentageChange"": ""12.44380952380952380952381"", ""quarterLabel"": ""Current Quarter""}, {""avgPercentageChange"": ""9.510000000000000038461538"", ""quarterLabel"": ""Q1 2026""}, {""avgPercentageChange"": ""26.356153846153846153846154"", ""quarterLabel"": ""Q2 2025""}, {""avgPercentageChange"": ""7.285384615384615384615385"", ""quarterLabel"": ""Q2 2026""}, {""avgPercentageChange"": ""5.861923076923076923076923"", ""quarterLabel"": ""Q3 2025""}, {""avgPercentageChange"": ""8.775384615384615384615385"", ""quarterLabel"": ""Q3 2026""}, {""avgPercentageChange"": ""15.195769230769230807692308"", ""quarterLabel"": ""Q4 2025""}, {""avgPercentageChange"": ""8.727307692307692307692308"", ""quarterLabel"": ""Q4 2026""}]","Answer: The query returned 8 row(s). Results: quarter label: Current Quarter, avg percentage change: 12.44380952380952380952381; quarter label: Q1 2026, avg percentage change: 9.510000000000000038461538; quarter label: Q2 2025, avg percentage change: 26.356153846153846153846154; quarter label: Q2 2026, avg percentage change: 7.285384615384615384615385; quarter label: Q3 2025, avg percentage change: 5.861923076923076923076923; quarter label: Q3 2026, avg percentage change: 8.775384615384615384615385; quarter label: Q4 2025, avg percentage change: 15.195769230769230807692308; quarter label: Q4 2026, avg percentage change: 8.727307692307692307692308.",,SELECT ?quarterLabel (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pct . ?quarter survey:periodLabel ?quarterLabel . } GROUP BY ?quarterLabel ORDER BY ?quarterLabel,,
EFFKGQA0414,"From the graph, give me semiconductor current demand grouped by vehicle type?",regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,Answer: No results returned for the given query.,selected_best_executable_candidate,"SELECT ?vehicleType (AVG(?currentDemand) AS ?avgCurrentDemand) WHERE { ?analysis a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin ?origin ; survey:analyzesVehicleType ?vehicle ; survey:currentDemand ?currentDemand . ?origin a survey:Semiconductor_Survey . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY ?vehicleType",,
EFFKGQA0415,Can you what is the total regional demand for each vehicle type?,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,validated_retrieval,1,6,24,,"[{""avgChange"": ""-0.83"", ""quarterLabel"": ""time_Current_Quarter"", ""vehicleType"": ""BEHV""}, {""avgChange"": ""-1.66"", ""quarterLabel"": ""time_Q1_2026"", ""vehicleType"": ""BEHV""}, {""avgChange"": ""1.68"", ""quarterLabel"": ""time_Q2_2025"", ""vehicleType"": ""BEHV""}, {""avgChange"": ""4.24"", ""quarterLabel"": ""time_Q2_2026"", ""vehicleType"": ""BEHV""}, {""avgChange"": ""-8.17"", ""quarterLabel"": ""time_Q3_2025"", ""vehicleType"": ""BEHV""}, {""avgChange"": ""4.07"", ""quarterLabel"": ""time_Q3_2026"", ""vehicleType"": ""BEHV""}, {""avgChange"": ""8.02"", ""quarterLabel"": ""time_Q4_2025"", ""vehicleType"": ""BEHV""}, {""avgChange"": ""4.69"", ""quarterLabel"": ""time_Q4_2026"", ""vehicleType"": ""BEHV""}, {""avgChange"": ""6.67"", ""quarterLabel"": ""time_Current_Quarter"",...",Answer: Future-demand results returned 24 grouped row(s). The highest average future-demand percentage change is BEV in time Q2 2025 with 15.63. The lowest is BEV in time Q3 2025 with -17.84.,switched_to_nonempty_candidate,"SELECT ?vehicleType ?quarterLabel (AVG(?pct) AS ?avgChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } GROUP BY ?vehicleType ?quarterLabel ORDER BY ?vehicleType ?quarterLabel",,
EFFKGQA0416,Use the graph to show Tier1 current demand by survey group.,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,1,,"[{""surveyGroup"": ""Tier1"", ""totalDemand"": ""100.0""}]","Answer: The query returned 1 row(s). Results: survey group: Tier1, total demand: 100.0.",,"SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { BIND(""Tier1"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a survey:Tier1_Survey . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
EFFKGQA0417,Which survey group has the highest self-driving development?,autonomous_driving,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,4,0,,,Answer: No results returned for the given query.,selected_best_executable_candidate,"SELECT ?surveyType (AVG(?pct) AS ?avgPct) WHERE { VALUES (?surveyClass ?surveyType) { (survey:OEM_Survey 'OEM') (survey:Tier1_Survey 'Tier1') (survey:Semiconductor_Survey 'Semiconductor') } ?devClass a ?devType ; survey:hasSurveyOrigin ?origin ; survey:hasDetail ?entry . ?origin a ?surveyClass . FILTER(?devType IN (survey:AutonomousDrivingDevelopment_OEM, survey:AutonomousDrivingDevelopment_Tier1)) ?entry a survey:AutonomousDrivingDevelopment ; survey:hasPercentage ?pct . } GROUP BY ?surveyType ORDER BY DESC(?avgPct) LIMIT 1",,
EFFKGQA0418,Summarize order cancellation responses across technology category.,order_cancellation,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_180nm_or_greater""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_28nm_to_lt45nm""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_55nm_to_180nm""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_lt%3D_7nm""}]","Answer: The query returned 5 row(s). Results: technology category: OrderCancellationChange_Semi_10nm_to_lt28nm, participant count: 3; technology category: OrderCancellationChange_Semi_180nm_or_greater, participant count: 3; technology category: OrderCancellationChange_Semi_28nm_to_lt45nm, participant count: 3; technology category: OrderCancellationChange_Semi_55nm_to_180nm, participant count: 3; technology category: OrderCancellationChange_Semi_lt%3D_7nm, participant count: 3.",,"SELECT ?technologyCategory (SUM(?participants) AS ?participantCount) WHERE { ?entry a survey:OrderCancellation ; survey:forTechnologyCategory ?technology ; survey:participantCount ?participants . BIND(REPLACE(STR(?technology), ""^.*/"", """") AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY ?technologyCategory",,
EFFKGQA0419,How is future demand distributed by region?,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""avgPercentageChange"": ""1993696.795238095238095238095238"", ""regionName"": ""Americas""}, {""avgPercentageChange"": ""1092445.9"", ""regionName"": ""Asia Pacific/All Other""}, {""avgPercentageChange"": ""2386112.016666666666666666666667"", ""regionName"": ""Asia Pacific/China""}, {""avgPercentageChange"": ""1491199.795238095238095238095238"", ""regionName"": ""Europe""}, {""avgPercentageChange"": ""369089.207142857142857142857143"", ""regionName"": ""Japan""}]","Answer: The query returned 5 row(s). Results: region name: Americas, avg percentage change: 1993696.795238095238095238095238; region name: Asia Pacific/All Other, avg percentage change: 1092445.9; region name: Asia Pacific/China, avg percentage change: 2386112.016666666666666666666667; region name: Europe, avg percentage change: 1491199.795238095238095238095238; region name: Japan, avg percentage change: 369089.207142857142857142857143.",,SELECT ?regionName (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:DemandForRegion ; survey:inRegion ?region ; survey:totalDemandPercentageChange ?pct . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName,,
EFFKGQA0420,Return shortage status grouped by survey group.,shortage,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,6,,"[{""companyCount"": ""1"", ""shortageStatus"": ""no"", ""surveyGroup"": ""OEM""}, {""companyCount"": ""2"", ""shortageStatus"": ""yes"", ""surveyGroup"": ""OEM""}, {""companyCount"": ""1"", ""shortageStatus"": ""no"", ""surveyGroup"": ""Semiconductor""}, {""companyCount"": ""2"", ""shortageStatus"": ""yes"", ""surveyGroup"": ""Semiconductor""}, {""companyCount"": ""1"", ""shortageStatus"": ""no"", ""surveyGroup"": ""Tier1""}, {""companyCount"": ""2"", ""shortageStatus"": ""yes"", ""surveyGroup"": ""Tier1""}]","Answer: The query returned 6 row(s). Results: survey group: OEM, shortage status: no, company count: 1; survey group: OEM, shortage status: yes, company count: 2; survey group: Semiconductor, shortage status: no, company count: 1; survey group: Semiconductor, shortage status: yes, company count: 2; survey group: Tier1, shortage status: no, company count: 1; survey group: Tier1, shortage status: yes, company count: 2.",,"SELECT ?surveyGroup ?shortageStatus (COUNT(?company) AS ?companyCount) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?company a survey:Company ; survey:hasSurveyOrigin ?origin ; survey:reportsShortage ?shortage . ?origin a ?surveyClass . BIND(IF(?shortage = true, ""yes"", ""no"") AS ?shortageStatus) } GROUP BY ?surveyGroup ?shortageStatus ORDER BY ?surveyGroup ?shortageStatus",,
EFFKGQA0421,How does total demand vary by survey group?,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,validated_retrieval,1,11,5,,"[{""regionName"": ""Americas"", ""totalDemand"": ""30.0""}, {""regionName"": ""Europe"", ""totalDemand"": ""30.0""}, {""regionName"": ""Asia Pacific/China"", ""totalDemand"": ""15.0""}, {""regionName"": ""Japan"", ""totalDemand"": ""15.0""}, {""regionName"": ""Asia Pacific/All Other"", ""totalDemand"": ""10.0""}]","Answer: Regional demand returned 5 grouped row(s). Groups: region name: Americas, total demand: 30.0; region name: Europe, total demand: 30.0; region name: China, total demand: 15.0; region name: Japan, total demand: 15.0; region name: All Other, total demand: 10.0.",selected_best_executable_candidate,SELECT ?regionName (SUM(?units) AS ?totalDemand) WHERE { ?d a survey:DemandForRegion ; survey:hasSurveyOrigin ?o ; survey:inRegion ?r ; survey:totalDemand ?units . ?o a survey:Tier1_Survey . ?r survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY DESC(?totalDemand),,
EFFKGQA0422,Summarize autonomous driving percentage by SAE level.,autonomous_driving,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""avgPercentage"": ""42.0"", ""saeLevel"": ""SAE_Level_1""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""SAE_Level_2""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""SAE_Level_3""}, {""avgPercentage"": ""72.0"", ""saeLevel"": ""SAE_Level_4""}, {""avgPercentage"": ""82.0"", ""saeLevel"": ""SAE_Level_5""}]","Answer: The query returned 5 row(s). Results: sae level: SAE_Level_1, avg percentage: 42.0; sae level: SAE_Level_2, avg percentage: 52.0; sae level: SAE_Level_3, avg percentage: 62.0; sae level: SAE_Level_4, avg percentage: 72.0; sae level: SAE_Level_5, avg percentage: 82.0.",,"SELECT ?saeLevel (AVG(?pct) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasSAELevel ?sae ; survey:hasPercentage ?pct . BIND(REPLACE(STR(?sae), ""^.*/"", """") AS ?saeLevel) } GROUP BY ?saeLevel ORDER BY ?saeLevel",,
EFFKGQA0423,"Using the True Demand KG, use the graph to show OEM current demand by quarter?",regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,Answer: No results returned for the given query.,selected_best_executable_candidate,"SELECT ?quarterLabel (SUM(?currentDemand) AS ?totalCurrentDemand) WHERE { ?root a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin survey:OEM_Survey ; survey:hasAggregatedResult ?entry . ?entry survey:forTimePeriod ?quarter ; survey:currentDemand ?currentDemand . ?quarter a survey:Quarter . BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } GROUP BY ?quarterLabel ORDER BY ?quarterLabel",,
