request_id,question,topic,expected_route,system_mode,route,selected_source,estimated_llm_calls,candidate_count,graph_row_count,graph_error,row_preview,selected_query,correctness,notes
EFFKGQA0249,What is the total number of vehicle sales units for each time period?,vehicle_sales,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,3,,"[{""timePeriod"": ""time_Apr_2023"", ""totalUnits"": ""6425650""}, {""timePeriod"": ""time_Apr_2024"", ""totalUnits"": ""6818720""}, {""timePeriod"": ""time_Apr_2025"", ""totalUnits"": ""7260983""}]",SELECT ?timePeriod (SUM(?unitsSold) AS ?totalUnits) WHERE { ?obs a survey:VehicleSalesObservation ; survey:forTimePeriod ?timePeriod ; survey:unitsSold ?unitsSold . } GROUP BY ?timePeriod ORDER BY ?timePeriod,,
EFFKGQA0250,Please compare OEM current demand across vehicle type?,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,validated_retrieval,1,5,3,,"[{""pct"": ""-0.36"", ""vehicle"": ""BEV""}, {""pct"": ""3.77"", ""vehicle"": ""BEHV""}, {""pct"": ""4.59"", ""vehicle"": ""ICE""}]","SELECT ?vehicle ?pct WHERE { ?agg a survey:AggregatedDemand ; survey:hasSurveyOrigin survey:OEM_Survey_Instance ; survey:isAggregatedResult true ; survey:forVehicleType ?veh ; survey:percentageChange ?pct . BIND( IF(?veh = survey:BEV, ""BEV"", IF(?veh = survey:BEHV, ""BEHV"", IF(?veh = survey:ICE, ""ICE"", """") ) ) AS ?vehicle ) FILTER(?vehicle != """") BIND( IF(?vehicle = ""BEV"", 1, IF(?vehicle = ""BEHV"", 2, IF(?vehicle = ""ICE"", 3, 4) ) ) AS ?ord ) } ORDER BY ?ord",,
EFFKGQA0251,Display future-demand percentage by region.,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1993696.795238095238095238095238"", ""regionName"": ""Americas""}, {""avgPercentageChange"": ""1092445.9"", ""regionName"": ""Asia Pacific/All Other""}, {""avgPercentageChange"": ""2386112.016666666666666666666667"", ""regionName"": ""Asia Pacific/China""}]",SELECT ?regionName (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:DemandForRegion ; survey:inRegion ?region ; survey:totalDemandPercentageChange ?pct . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName,,
EFFKGQA0252,Return a breakdown of OEM current demand by region.,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""regionName"": ""Americas"", ""totalDemand"": ""67744458.0""}, {""regionName"": ""Asia Pacific/All Other"", ""totalDemand"": ""37293303.0""}, {""regionName"": ""Asia Pacific/China"", ""totalDemand"": ""77885298.0""}]","SELECT ?regionName (SUM(?demand) AS ?totalDemand) WHERE { BIND(""OEM"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a survey:OEM_Survey . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName",,
EFFKGQA0253,Return future demand values for each vehicle type.,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1.505"", ""vehicleType"": ""BEHV""}, {""avgPercentageChange"": ""4.74375"", ""vehicleType"": ""BEV""}, {""avgPercentageChange"": ""0.845"", ""vehicleType"": ""ICE""}]","SELECT ?vehicleType (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY ?vehicleType",,
EFFKGQA0254,"From the graph, return future demand values for each vehicle type?",future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1.505"", ""vehicleType"": ""BEHV""}, {""avgPercentageChange"": ""4.74375"", ""vehicleType"": ""BEV""}, {""avgPercentageChange"": ""0.845"", ""vehicleType"": ""ICE""}]","SELECT ?vehicleType (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY ?vehicleType",,
EFFKGQA0255,Summarize SAE level development by survey group.,autonomous_driving,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,8,0,,,"SELECT ?surveyType (SUM(?pct) AS ?totalPct) WHERE { VALUES (?surveyClass ?surveyType) { (survey:OEM_Survey 'OEM') (survey:Tier1_Survey 'Tier1') (survey:Semiconductor_Survey 'Semiconductor') } ?devClass a ?devType ; survey:hasSurveyOrigin ?origin ; survey:hasDetail ?entry . ?origin a ?surveyClass . FILTER(?devType IN (survey:AutonomousDrivingDevelopment_OEM, survey:AutonomousDrivingDevelopment_Tier1)) ?entry a survey:AutonomousDrivingDevelopment ; survey:hasSAELevel ?sae ; survey:hasPercentage ?pct . FILTER(REGEX(STR(?sae), 'SAE_Level_3$')) } GROUP BY ?surveyType ORDER BY ?surveyType",,
EFFKGQA0256,Return component inventory grouped by trend.,inventory,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_EV"", ""participantTotal"": ""3"", ""trend"": ""Stable""}]",SELECT ?component ?trend (SUM(?participants) AS ?participantTotal) WHERE { ?entry a survey:InventoryDevelopment_Tier1 ; survey:forComponent ?component ; survey:inventoryTrend ?trend ; survey:participantCount ?participants . } GROUP BY ?component ?trend ORDER BY ?component ?trend,,
EFFKGQA0257,Which trend appears most often in component inventory?,inventory,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_EV"", ""participantTotal"": ""3"", ""trend"": ""Stable""}]",SELECT ?component ?trend (SUM(?participants) AS ?participantTotal) WHERE { ?entry a survey:InventoryDevelopment_Tier1 ; survey:forComponent ?component ; survey:inventoryTrend ?trend ; survey:participantCount ?participants . } GROUP BY ?component ?trend ORDER BY ?component ?trend,,
EFFKGQA0258,Please how is future demand distributed by region?,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1993696.795238095238095238095238"", ""regionName"": ""Americas""}, {""avgPercentageChange"": ""1092445.9"", ""regionName"": ""Asia Pacific/All Other""}, {""avgPercentageChange"": ""2386112.016666666666666666666667"", ""regionName"": ""Asia Pacific/China""}]",SELECT ?regionName (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:DemandForRegion ; survey:inRegion ?region ; survey:totalDemandPercentageChange ?pct . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName,,
EFFKGQA0259,Return SAE level development grouped by SAE level.,autonomous_driving,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentage"": ""42.0"", ""saeLevel"": ""SAE_Level_1""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""SAE_Level_2""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""SAE_Level_3""}]","SELECT ?saeLevel (AVG(?pct) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasSAELevel ?sae ; survey:hasPercentage ?pct . BIND(REPLACE(STR(?sae), ""^.*/"", """") AS ?saeLevel) } GROUP BY ?saeLevel ORDER BY ?saeLevel",,
EFFKGQA0260,Compare order cancellation responses by response type.,order_cancellation,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""participantCount"": ""5"", ""responseType"": ""Decrease""}, {""participantCount"": ""5"", ""responseType"": ""Increase""}, {""participantCount"": ""5"", ""responseType"": ""Stable""}]",SELECT ?responseType (SUM(?participants) AS ?participantCount) WHERE { ?entry a survey:OrderCancellation ; survey:hasResponseType ?responseType ; survey:participantCount ?participants . } GROUP BY ?responseType ORDER BY ?responseType,,
EFFKGQA0261,Compare OEM current demand across quarter.,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?quarterLabel (AVG(?pct) AS ?avgChange) WHERE { survey:OEMCurrentDemand survey:hasAggregatedResult ?entry . ?entry a survey:CurrentDemandAnalysis ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pct . ?quarter a survey:Quarter . BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } GROUP BY ?quarterLabel ORDER BY ?quarterLabel",,
EFFKGQA0262,How many companies are in each shortage status for companies reporting shortage?,shortage,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,2,,"[{""companyCount"": ""3"", ""shortageStatus"": ""no""}, {""companyCount"": ""6"", ""shortageStatus"": ""yes""}]","SELECT ?shortageStatus (COUNT(?company) AS ?companyCount) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?company a survey:Company ; survey:hasSurveyOrigin ?origin ; survey:reportsShortage ?shortage . ?origin a ?surveyClass . BIND(IF(?shortage = true, ""yes"", ""no"") AS ?shortageStatus) } GROUP BY ?shortageStatus ORDER BY ?shortageStatus",,
EFFKGQA0263,Show average autonomous driving development by survey group.,autonomous_driving,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,11,0,,,"SELECT ?surveyType (AVG(?pct) AS ?avgPct) WHERE { VALUES (?surveyClass ?surveyType) { (survey:OEM_Survey 'OEM') (survey:Tier1_Survey 'Tier1') (survey:Semiconductor_Survey 'Semiconductor') } ?devClass a ?surveyClass ; survey:hasDetail ?entry . FILTER(?devClass IN (survey:AutonomousDrivingDevelopment_OEM, survey:AutonomousDrivingDevelopment_Tier1)) ?entry survey:hasPercentage ?pct . } GROUP BY ?surveyType ORDER BY ?surveyType",,
EFFKGQA0264,"Using the True Demand KG, summarize current demand per quarter?",regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?quarterLabel (SUM(?demand) AS ?totalDemand) WHERE { survey:OEMCurrentDemand survey:hasAggregatedResult ?entry . ?entry a survey:CurrentDemandAnalysis ; survey:forTimePeriod ?quarter ; survey:hasMarketSegment survey:Automotive ; survey:currentDemand ?demand . ?quarter a survey:Quarter . BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } GROUP BY ?quarterLabel ORDER BY ?quarterLabel",,
EFFKGQA0265,Count order cancellation responses for each technology category.,order_cancellation,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_180nm_or_greater""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_28nm_to_lt45nm""}]","SELECT ?technologyCategory (SUM(?participants) AS ?participantCount) WHERE { ?entry a survey:OrderCancellation ; survey:forTechnologyCategory ?technology ; survey:participantCount ?participants . BIND(REPLACE(STR(?technology), ""^.*/"", """") AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY ?technologyCategory",,
EFFKGQA0266,"From the graph, use the graph to show Tier1 current demand by quarter?",regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?quarterLabel ?pctChange WHERE { survey:Tier1CurrentDemand a survey:CurrentDemandAnalysis ; survey:hasAggregatedResult ?entry . ?entry a survey:CurrentDemandAnalysis ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pctChange . BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } ORDER BY ?quarterLabel",,
EFFKGQA0267,Summarize sales volume over vehicle type.,vehicle_sales,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?vehicleType (SUM(?unitsSold) AS ?totalSales) WHERE { ?obs a survey:VehicleSalesObservation ; survey:hasVehicleType ?vehicle ; survey:unitsSold ?unitsSold . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY DESC(?totalSales)",,
EFFKGQA0268,"From the graph, what is the total Tier1 current demand for each vehicle type?",regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?vehicleType (SUM(?demand) AS ?totalDemand) WHERE { survey:Tier1CurrentDemand a survey:CurrentDemandAnalysis ; survey:hasAggregatedResult ?agg . ?agg survey:forVehicleType ?vehicle ; survey:percentageChange ?demand . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType",,
EFFKGQA0269,Please compare semiconductor current demand across region?,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""regionName"": ""Americas"", ""totalDemand"": ""35.0""}, {""regionName"": ""Asia Pacific/All Other"", ""totalDemand"": ""10.0""}, {""regionName"": ""Asia Pacific/China"", ""totalDemand"": ""20.0""}]","SELECT ?regionName (SUM(?demand) AS ?totalDemand) WHERE { BIND(""Semiconductor"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a survey:Semiconductor_Survey . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName",,
EFFKGQA0270,Return actual vehicle sales grouped by month.,vehicle_sales,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""monthLabel"": ""Apr 2023"", ""unitsSold"": ""6425650""}, {""monthLabel"": ""Aug 2023"", ""unitsSold"": ""7057393""}, {""monthLabel"": ""Dec 2023"", ""unitsSold"": ""8093262""}]","SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:isActualData true ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",,
EFFKGQA0271,Please how does Tier1 current demand vary by region?,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""regionName"": ""Americas"", ""totalDemand"": ""30.0""}, {""regionName"": ""Asia Pacific/All Other"", ""totalDemand"": ""10.0""}, {""regionName"": ""Asia Pacific/China"", ""totalDemand"": ""15.0""}]","SELECT ?regionName (SUM(?demand) AS ?totalDemand) WHERE { BIND(""Tier1"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a survey:Tier1_Survey . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName",,
EFFKGQA0272,Show shortage information by technology category.,shortage,llm_or_ranking,llm_ranking,llm_ranking,validated_retrieval,1,13,1,,"[{""count"": ""2""}]",SELECT (COUNT(?c) AS ?count) WHERE { ?c a survey:Company ; survey:hasSurveyOrigin ?o ; survey:reportsShortage ?flag . ?o a survey:OEM_Survey . FILTER(?flag = true) },,
EFFKGQA0273,Give me current demand grouped by survey group.,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""surveyGroup"": ""OEM"", ""totalDemand"": ""248769210.0""}, {""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""100.0""}, {""surveyGroup"": ""Tier1"", ""totalDemand"": ""100.0""}]","SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a ?surveyClass . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
EFFKGQA0274,Return inventory trend grouped by technology category.,inventory,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""entryCount"": ""1"", ""technologyCategory"": ""10nm_to_%3C28nm"", ""trend"": ""Decrease""}, {""entryCount"": ""1"", ""technologyCategory"": ""10nm_to_%3C28nm"", ""trend"": ""Increase""}, {""entryCount"": ""1"", ""technologyCategory"": ""180nm_or_greater"", ""trend"": ""Decrease""}]","SELECT ?technologyCategory ?trend (COUNT(?entry) AS ?entryCount) WHERE { ?entry a survey:InventoryDevelopment_Semi ; survey:forTechnologyCategory ?technology ; survey:hasInventoryTrend ?trend . BIND(REPLACE(STR(?technology), ""^.*/"", """") AS ?technologyCategory) } GROUP BY ?technologyCategory ?trend ORDER BY ?technologyCategory ?trend",,
EFFKGQA0275,Show component inventory by trend.,inventory,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_EV"", ""participantTotal"": ""3"", ""trend"": ""Stable""}]",SELECT ?component ?trend (SUM(?participants) AS ?participantTotal) WHERE { ?entry a survey:InventoryDevelopment_Tier1 ; survey:forComponent ?component ; survey:inventoryTrend ?trend ; survey:participantCount ?participants . } GROUP BY ?component ?trend ORDER BY ?component ?trend,,
EFFKGQA0276,"From the graph, summarize OEM current demand per quarter?",regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?quarterLabel (SUM(?unitsSold) AS ?totalDemand) WHERE { ?oemCurrentDemand a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin survey:OEM_Survey ; survey:hasAggregatedResult ?entry . ?entry a survey:DemandForRegion ; survey:forTimePeriod ?quarter ; survey:totalDemand ?unitsSold . BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } GROUP BY ?quarterLabel ORDER BY ?quarterLabel",,
EFFKGQA0277,Compare future demand change across vehicle type.,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1.505"", ""vehicleType"": ""BEHV""}, {""avgPercentageChange"": ""4.74375"", ""vehicleType"": ""BEV""}, {""avgPercentageChange"": ""0.845"", ""vehicleType"": ""ICE""}]","SELECT ?vehicleType (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY ?vehicleType",,
EFFKGQA0278,Which vehicle type has the highest sales volume?,vehicle_sales,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,2,0,,,"SELECT ?vehicleType (SUM(?unitsSold) AS ?totalSales) WHERE { ?obs a survey:VehicleSalesObservation ; survey:hasVehicleType ?vehicle ; survey:unitsSold ?unitsSold . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY DESC(?totalSales) LIMIT 1",,
EFFKGQA0279,Show sales volume by vehicle type.,vehicle_sales,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?vehicleType (SUM(?unitsSold) AS ?totalSales) WHERE { ?obs a survey:VehicleSalesObservation ; survey:hasVehicleType ?vehicle ; survey:unitsSold ?unitsSold . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY DESC(?totalSales)",,
EFFKGQA0280,"For the survey data, summarize future demand across region?",future_demand,direct_capability,llm_ranking,llm_ranking,validated_retrieval,1,10,3,,"[{""percentShare"": ""25.54"", ""quarterLabel"": ""Q1 2026"", ""regionName"": ""Americas""}, {""percentShare"": ""15.75"", ""quarterLabel"": ""Q1 2026"", ""regionName"": ""Asia Pacific/All Other""}, {""percentShare"": ""31.64"", ""quarterLabel"": ""Q1 2026"", ""regionName"": ""Asia Pacific/China""}]",SELECT ?quarterLabel ?regionName (ROUND(((SUM(?pct) / ?grandTotal) * 100) * 100) / 100 AS ?percentShare) WHERE { BIND(survey:OEM_Survey AS ?surveyType) ?origin a ?surveyType . ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:quarter ?q ; survey:totalDemandPercentageChange ?pct . ?q survey:periodLabel ?quarterLabel . ?region survey:regionName ?regionName . { SELECT ?origin ?quarterLabel (SUM(?v) AS ?grandTotal) WHERE { ?e a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:quarter ?qq ; survey:totalDemandPercentageChange ?v . ?qq survey:periodLabel ?quarterLabel . } GROUP BY ?origin ?quarterLabel } } GROUP BY ?quarterLabel ?regionName ?grandTotal ORDER BY ?quarterLabel ?regionName,,
EFFKGQA0281,Compare current demand across quarter.,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?surveyType ?quarterLabel (SUM(?pct) AS ?totalChange) WHERE { VALUES (?surveyClass ?surveyType) { (survey:OEM_Survey 'OEM') (survey:Tier1_Survey 'Tier1') (survey:Semiconductor_Survey 'Semiconductor') } ?root a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin ?origin ; survey:hasAggregatedResult ?entry . ?origin a ?surveyClass . ?entry survey:forTimePeriod ?quarter ; survey:percentageChange ?pct . BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } GROUP BY ?surveyType ?quarterLabel ORDER BY ?surveyType ?quarterLabel",,
EFFKGQA0282,Can you show the future demand trend by technology category?,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""12.24875"", ""technologyCategory"": ""TechCategory_%3C%3D_7nm""}, {""avgPercentageChange"": ""3.7225"", ""technologyCategory"": ""TechCategory_10nm_to_%3C28nm""}, {""avgPercentageChange"": ""36.1225"", ""technologyCategory"": ""TechCategory_180nm_or_greater""}]","SELECT ?technologyCategory (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesTechnologyCategory ?technology ; survey:percentageChange ?pct . OPTIONAL { ?technology survey:technologyCategoryName ?technologyName . } BIND(COALESCE(?technologyName, REPLACE(STR(?technology), ""^.*/"", """")) AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY ?technologyCategory",,
EFFKGQA0283,Can you compare future demand change across quarter?,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""13.012777777777777777777778"", ""quarterLabel"": ""Current Quarter""}, {""avgPercentageChange"": ""10.57695652173913047826087"", ""quarterLabel"": ""Q1 2026""}, {""avgPercentageChange"": ""22.595217391304347826086957"", ""quarterLabel"": ""Q2 2025""}]",SELECT ?quarterLabel (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pct . ?quarter survey:periodLabel ?quarterLabel . } GROUP BY ?quarterLabel ORDER BY ?quarterLabel,,
EFFKGQA0284,"For the survey data, give me current demand grouped by survey group?",regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""surveyGroup"": ""OEM"", ""totalDemand"": ""248769210.0""}, {""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""100.0""}, {""surveyGroup"": ""Tier1"", ""totalDemand"": ""100.0""}]","SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a ?surveyClass . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
EFFKGQA0285,Please return the future demand analysis by region?,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1993696.795238095238095238095238"", ""regionName"": ""Americas""}, {""avgPercentageChange"": ""1092445.9"", ""regionName"": ""Asia Pacific/All Other""}, {""avgPercentageChange"": ""2386112.016666666666666666666667"", ""regionName"": ""Asia Pacific/China""}]",SELECT ?regionName (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:DemandForRegion ; survey:inRegion ?region ; survey:totalDemandPercentageChange ?pct . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName,,
EFFKGQA0286,What is the total OEM current demand for each vehicle type?,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?vehicleType (SUM(?demand) AS ?totalDemand) WHERE { ?entry a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin survey:OEM_Survey ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?demand . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType",,
EFFKGQA0287,"Using the True Demand KG, use the graph to show Tier1 current demand by survey group?",regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,1,,"[{""surveyGroup"": ""Tier1"", ""totalDemand"": ""100.0""}]","SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { BIND(""Tier1"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a survey:Tier1_Survey . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
EFFKGQA0288,Compare vehicle sales units across year.,vehicle_sales,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""unitsSold"": ""86125479"", ""year"": ""2023""}, {""unitsSold"": ""88109476"", ""year"": ""2024""}, {""unitsSold"": ""90166856"", ""year"": ""2025""}]","SELECT ?year (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?label) BIND(REPLACE(STR(?label), ""^.*(20[0-9]{2}).*$"", ""$1"") AS ?year) } GROUP BY ?year ORDER BY ?year",,
EFFKGQA0289,"Using the True Demand KG, use the True Demand KG to show future demand by technology category?",future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""12.24875"", ""technologyCategory"": ""TechCategory_%3C%3D_7nm""}, {""avgPercentageChange"": ""3.7225"", ""technologyCategory"": ""TechCategory_10nm_to_%3C28nm""}, {""avgPercentageChange"": ""36.1225"", ""technologyCategory"": ""TechCategory_180nm_or_greater""}]","SELECT ?technologyCategory (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesTechnologyCategory ?technology ; survey:percentageChange ?pct . OPTIONAL { ?technology survey:technologyCategoryName ?technologyName . } BIND(COALESCE(?technologyName, REPLACE(STR(?technology), ""^.*/"", """")) AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY ?technologyCategory",,
