request_id,question,topic,expected_route,system_mode,route,selected_source,estimated_llm_calls,candidate_count,graph_row_count,graph_error,row_preview,answer_text,execution_selection_reason,selected_query,correctness,notes
FULLKGQA0520,Detail the Tier1 inventory response totals for each combination of component and trend?,inventory,,direct_graph_supported,auto_answer,capability_inventory,0,1,9,,"[{""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_EV"", ""participantTotal"": ""3"", ""trend"": ""Stable""}, {""component"": ""Component_both"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_both"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_both"", ""participantTotal"": ""3"", ""trend"": ""Stable""}, {""component"": ""Component_non_EV"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_non_EV"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_non_EV"", ""participantTotal"": ""3"", ""trend"": ""S...","Answer: The query returned 9 row(s). First results: component: Component_EV, trend: Decrease, participant total: 1; component: Component_EV, trend: Increase, participant total: 1; component: Component_EV, trend: Stable, participant total: 3; component: Component_both, trend: Decrease, participant total: 1; component: Component_both, trend: Increase, participant total: 1; component: Component_both, trend: Stable, participant total: 3; component: Component_non_EV, trend: Decrease, participant total: 1; component: Component_non_EV, trend: Increase, participant total: 1.",,SELECT ?component ?trend (SUM(?participants) AS ?participantTotal) WHERE { ?entry a survey:InventoryDevelopment_Tier1 ; survey:forComponent ?component ; survey:inventoryTrend ?trend ; survey:participantCount ?participants . } GROUP BY ?component ?trend ORDER BY ?component ?trend,correct,codex: semantic/domain checks passed
FULLKGQA0521,How many OrderCancellation items are connected to the Semiconductor survey?,order_cancellation,,llm_ranking,llm_ranking,infineon,1,7,1,,"[{""count"": ""0""}]",Answer: The result is 0.,kept_selected_nonempty,SELECT (COUNT(?item) AS ?count) WHERE { ?item a survey:OrderCancellation ; survey:hasSurveyOrigin survey:Semiconductor_Survey . },correct,codex: semantic/domain checks passed
FULLKGQA0522,"On average, how high is the semiconductor demand in the Americas region?",regional_demand,,llm_ranking,llm_ranking,validated_retrieval,1,10,1,,"[{""avgDemand"": ""35.0"", ""regionName"": ""Americas""}]","Answer: Regional demand returned 1 grouped row(s). Groups: region name: Americas, avg demand: 35.0.",selected_best_executable_candidate,"SELECT ?regionName (AVG(?units) AS ?avgDemand) WHERE { ?d a survey:DemandForRegion ; survey:hasSurveyOrigin ?o ; survey:inRegion ?r ; survey:totalDemand ?units . ?o a survey:Semiconductor_Survey . ?r survey:regionName ?regionName . FILTER(?regionName = ""Americas"") } GROUP BY ?regionName",correct,codex: semantic/domain checks passed
FULLKGQA0523,How many semiconductor companies have not mentioned facing a semiconductor shortage?,shortage,,llm_ranking,llm_ranking,infineon,1,9,1,,"[{""Count"": ""1""}]",Answer: The result is 1.,kept_selected_nonempty,SELECT (COUNT(?Company) AS ?Count) WHERE { ?Company a survey:Company ; survey:hasSurveyOrigin ?origin ; survey:reportsShortage ?Shortage . ?origin a survey:Semiconductor_Survey . FILTER(?Shortage = false) },correct,codex: semantic/domain checks passed
FULLKGQA0524,Which month saw the highest volume of actual vehicle sales?,vehicle_sales,,direct_graph_supported,auto_answer,capability_inventory,0,1,12,,"[{""monthLabel"": ""Apr 2023"", ""unitsSold"": ""6425650""}, {""monthLabel"": ""Aug 2023"", ""unitsSold"": ""7057393""}, {""monthLabel"": ""Dec 2023"", ""unitsSold"": ""8093262""}, {""monthLabel"": ""Feb 2023"", ""unitsSold"": ""6176907""}, {""monthLabel"": ""Jan 2023"", ""unitsSold"": ""5727449""}, {""monthLabel"": ""Jul 2023"", ""unitsSold"": ""7066342""}, {""monthLabel"": ""Jun 2023"", ""unitsSold"": ""7678947""}, {""monthLabel"": ""Mar 2023"", ""unitsSold"": ""7847474""}, {""monthLabel"": ""May 2023"", ""unitsSold"": ""7164150""}, {""monthLabel"": ""Nov 2023"", ""unitsSold"": ""7699941""}, {""monthLabel"": ""Oct 2023"", ""unitsSold"": ""7459190""}, {""monthLabel"": ""Sep 2023"", ""unitsSold"": ""7728774""}]","Answer: Vehicle-sales results returned 12 monthly row(s). The highest monthly total is Dec 2023 with 8,093,262. The lowest monthly total is Jan 2023 with 5,727,449.",,"SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:isActualData true ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",correct,codex: semantic/domain checks passed
FULLKGQA0525,"Could you provide the average autonomous-driving development figures for OEMs, segmented by vehicle type, SAE level, and year?",autonomous_driving,,llm_ranking,llm_ranking,validated_retrieval,1,9,15,,"[{""avgPercentage"": ""42.0"", ""saeLevel"": ""1"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""2"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""3"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""72.0"", ""saeLevel"": ""4"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""82.0"", ""saeLevel"": ""5"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""42.0"", ""saeLevel"": ""1"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""2"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""3"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""72.0"", ""saeLevel"": ""4"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""82.0"", ""saeLevel"": ""5"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""42.0"", ""saeL...","Answer: Autonomous-driving development returned 15 grouped row(s). First groups: vehicle type: BEHV, sae level: 1, avg percentage: 42.0; vehicle type: BEHV, sae level: 2, avg percentage: 52.0; vehicle type: BEHV, sae level: 3, avg percentage: 62.0; vehicle type: BEHV, sae level: 4, avg percentage: 72.0; vehicle type: BEHV, sae level: 5, avg percentage: 82.0; vehicle type: BEV, sae level: 1, avg percentage: 42.0; vehicle type: BEV, sae level: 2, avg percentage: 52.0; vehicle type: BEV, sae level: 3, avg percentage: 62.0.",switched_to_nonempty_candidate,"SELECT ?vehicleType ?saeLevel (AVG(?percentage) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasVehicleType ?vehicle ; survey:hasSAELevel ?sae ; survey:hasPercentage ?percentage . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) BIND(REPLACE(STR(?sae), '^.*/SAE_Level_', '') AS ?saeLevel) } GROUP BY ?vehicleType ?saeLevel ORDER BY ?vehicleType xsd:integer(?saeLevel)",incorrect,codex: missing requested dimension:year; missing year for autonomous-driving request
FULLKGQA0526,How many company records are related to the Tier1 survey?,catalog_lookup,,llm_ranking,llm_ranking,validated_retrieval,1,11,1,,"[{""count"": ""3""}]",Answer: The result is 3.,kept_selected_nonempty,SELECT (COUNT(?c) AS ?count) WHERE { ?c a survey:Company ; survey:hasSurveyOrigin ?o . ?o a survey:Tier1_Survey },correct,codex: semantic/domain checks passed
FULLKGQA0527,What is the quantity of Tier1 Automotive current-demand entries registered for BL1 versus BL2 baselines?,current_demand_baselines,,llm_ranking,llm_ranking,validated_retrieval,1,9,2,,"[{""avgPctChange"": ""11.04"", ""baseline"": ""BL1""}, {""avgPctChange"": ""-9.03"", ""baseline"": ""BL2""}]","Answer: Current-demand BL comparison returned 2 row(s). BL1 percentage change is 11.04, BL2 is -9.03; BL1 is higher than BL2 by 20.07.",kept_selected_nonempty,"SELECT ?baseline (AVG(?pct) AS ?avgPctChange) WHERE { survey:Tier1CurrentDemand a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin survey:Tier1_Survey ; survey:hasMarketSegment survey:Automotive ; survey:hasAggregatedResult ?entry . ?entry a survey:CurrentDemandAnalysis ; survey:hasMarketSegment survey:Automotive ; survey:baselineType ?baseline ; survey:percentageChange ?pct . FILTER(?baseline IN ('BL1', 'BL2')) } GROUP BY ?baseline ORDER BY ?baseline",correct,codex: semantic/domain checks passed
FULLKGQA0528,What is the number of FutureDemandAnalysis entries that reference Semiconductor surveys?,future_demand,,llm_ranking,llm_ranking,infineon,1,5,1,,"[{""count"": ""36""}]",Answer: The result is 36.,kept_selected_nonempty,SELECT (COUNT(?entry) AS ?count) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:hasSurveyOrigin ?origin . ?origin a survey:Semiconductor_Survey . },correct,codex: semantic/domain checks passed
FULLKGQA0529,In which technology categories do semiconductor inventory trends appear most frequently?,inventory,,direct_graph_supported,auto_answer,capability_inventory,0,1,9,,"[{""entryCount"": ""1"", ""technologyCategory"": ""10nm_to_%3C28nm"", ""trend"": ""Decrease""}, {""entryCount"": ""1"", ""technologyCategory"": ""10nm_to_%3C28nm"", ""trend"": ""Increase""}, {""entryCount"": ""1"", ""technologyCategory"": ""180nm_or_greater"", ""trend"": ""Decrease""}, {""entryCount"": ""1"", ""technologyCategory"": ""180nm_or_greater"", ""trend"": ""Stable""}, {""entryCount"": ""1"", ""technologyCategory"": ""28nm_to_%3C45nm"", ""trend"": ""Decrease""}, {""entryCount"": ""1"", ""technologyCategory"": ""28nm_to_%3C45nm"", ""trend"": ""Stable""}, {""entryCount"": ""1"", ""technologyCategory"": ""55nm_to_180nm"", ""trend"": ""Increase""}, {""entryCount"": ""1"", ""technologyCategory"": ""55nm_to_180nm"", ""trend"": ""Stable""}, {""entryCount"": ""2"", ""technologyCategory""...","Answer: The query returned 9 grouped row(s). The highest returned entry count is for technology category: lte 7nm, trend: Increase with 2.",,"SELECT ?technologyCategory ?trend (COUNT(?entry) AS ?entryCount) WHERE { ?entry a survey:InventoryDevelopment_Semi ; survey:forTechnologyCategory ?technology ; survey:hasInventoryTrend ?trend . BIND(REPLACE(STR(?technology), ""^.*/"", """") AS ?technologyCategory) } GROUP BY ?technologyCategory ?trend ORDER BY ?technologyCategory ?trend",correct,codex: semantic/domain checks passed
FULLKGQA0530,Could you provide the number of OrderCancellation entries currently stored?,order_cancellation,,llm_ranking,llm_ranking,infineon,1,5,1,,"[{""count"": ""30""}]",Answer: The result is 30.,kept_selected_nonempty,SELECT (COUNT(?entry) AS ?count) WHERE { ?entry a survey:OrderCancellation . },correct,codex: semantic/domain checks passed
FULLKGQA0531,What is the combined OEM demand reported for the Americas region?,regional_demand,,llm_ranking,llm_ranking,validated_retrieval,1,10,1,,"[{""regionName"": ""Americas"", ""totalDemand"": ""67744458.0""}]","Answer: Regional demand returned 1 grouped row(s). Groups: region name: Americas, total demand: 67744458.0.",selected_best_executable_candidate,"SELECT ?regionName (SUM(?units) AS ?totalDemand) WHERE { ?d a survey:DemandForRegion ; survey:hasSurveyOrigin ?o ; survey:inRegion ?r ; survey:totalDemand ?units . ?o a survey:OEM_Survey . ?r survey:regionName ?regionName . FILTER(?regionName = ""Americas"") } GROUP BY ?regionName",correct,codex: semantic/domain checks passed
FULLKGQA0532,"For semiconductor companies, how many reported a shortage versus those that did not?",shortage,,llm_ranking,llm_ranking,validated_retrieval,1,7,2,,"[{""Count"": ""1"", ""ShortageStatus"": ""no""}, {""Count"": ""2"", ""ShortageStatus"": ""yes""}]","Answer: The query returned 2 row(s). Results: shortage status: no, count: 1; shortage status: yes, count: 2.",kept_selected_nonempty,"SELECT ?ShortageStatus (COUNT(?Company) AS ?Count) WHERE { ?Company a survey:Company ; survey:hasSurveyOrigin ?origin ; survey:reportsShortage ?Shortage . ?origin a survey:Semiconductor_Survey . BIND(IF(?Shortage = true, ""yes"", ""no"") AS ?ShortageStatus) } GROUP BY ?ShortageStatus",incorrect,codex: semantic/domain checks passed | codex-review: asks shortage=true subset but answer includes no rows
FULLKGQA0533,How does the forecast data break down the total vehicle units sold by month?,vehicle_sales,,direct_graph_supported,auto_answer,capability_inventory,0,1,36,,"[{""monthLabel"": ""Apr 2024"", ""unitsSold"": ""6818720""}, {""monthLabel"": ""Apr 2025"", ""unitsSold"": ""7260983""}, {""monthLabel"": ""Apr 2026"", ""unitsSold"": ""7009380""}, {""monthLabel"": ""Aug 2024"", ""unitsSold"": ""6837967""}, {""monthLabel"": ""Aug 2025"", ""unitsSold"": ""6966169""}, {""monthLabel"": ""Aug 2026"", ""unitsSold"": ""6967132""}, {""monthLabel"": ""Dec 2024"", ""unitsSold"": ""8544327""}, {""monthLabel"": ""Dec 2025"", ""unitsSold"": ""8455087""}, {""monthLabel"": ""Dec 2026"", ""unitsSold"": ""8482982""}, {""monthLabel"": ""Feb 2024"", ""unitsSold"": ""5986188""}, {""monthLabel"": ""Feb 2025"", ""unitsSold"": ""6549728""}, {""monthLabel"": ""Feb 2026"", ""unitsSold"": ""6604305""}, {""monthLabel"": ""Jan 2024"", ""unitsSold"": ""6599305""}, {""monthLabel"": ""Jan ...","Answer: Vehicle-sales results returned 36 grouped row(s). First groups: month label: Apr 2024, units sold: 6818720; month label: Apr 2025, units sold: 7260983; month label: Apr 2026, units sold: 7009380; month label: Aug 2024, units sold: 6837967; month label: Aug 2025, units sold: 6966169; month label: Aug 2026, units sold: 6967132; month label: Dec 2024, units sold: 8544327; month label: Dec 2025, units sold: 8455087; month label: Dec 2026, units sold: 8482982; month label: Feb 2024, units sold: 5986188; month label: Feb 2025, units sold: 6549728; month label: Feb 2026, units sold: 6604305.",,"SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:isForecastData true ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",correct,codex: semantic/domain checks passed
FULLKGQA0534,"How does the average percentage of autonomous driving vary for OEMs when analyzed by vehicle, SAE level, and year?",autonomous_driving,,llm_ranking,llm_ranking,validated_retrieval,1,8,15,,"[{""avgPercentage"": ""42.0"", ""saeLevel"": ""1"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""2"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""3"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""72.0"", ""saeLevel"": ""4"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""82.0"", ""saeLevel"": ""5"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""42.0"", ""saeLevel"": ""1"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""2"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""3"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""72.0"", ""saeLevel"": ""4"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""82.0"", ""saeLevel"": ""5"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""42.0"", ""saeL...","Answer: Autonomous-driving development returned 15 grouped row(s). First groups: vehicle type: BEHV, sae level: 1, avg percentage: 42.0; vehicle type: BEHV, sae level: 2, avg percentage: 52.0; vehicle type: BEHV, sae level: 3, avg percentage: 62.0; vehicle type: BEHV, sae level: 4, avg percentage: 72.0; vehicle type: BEHV, sae level: 5, avg percentage: 82.0; vehicle type: BEV, sae level: 1, avg percentage: 42.0; vehicle type: BEV, sae level: 2, avg percentage: 52.0; vehicle type: BEV, sae level: 3, avg percentage: 62.0.",switched_to_nonempty_candidate,"SELECT ?vehicleType ?saeLevel (AVG(?percentage) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasVehicleType ?vehicle ; survey:hasSAELevel ?sae ; survey:hasPercentage ?percentage . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) BIND(REPLACE(STR(?sae), '^.*/SAE_Level_', '') AS ?saeLevel) } GROUP BY ?vehicleType ?saeLevel ORDER BY ?vehicleType xsd:integer(?saeLevel)",incorrect,codex: missing requested dimension:year; missing year for autonomous-driving request
FULLKGQA0535,How many companies have a connection to the Tier1 survey?,catalog_lookup,,llm_ranking,llm_ranking,validated_retrieval,1,11,1,,"[{""count"": ""3""}]",Answer: The result is 3.,kept_selected_nonempty,SELECT (COUNT(?c) AS ?count) WHERE { ?c a survey:Company ; survey:hasSurveyOrigin ?o . ?o a survey:Tier1_Survey },correct,codex: semantic/domain checks passed
FULLKGQA0536,"Among Tier1 Automotive baselines, which one exhibits the greatest mean percentage change in current demand?",current_demand_baselines,,llm_ranking,llm_ranking,infineon,1,11,1,,"[{""baseline"": ""BL1"", ""meanPercentageChange"": ""11.04""}]","Answer: The query returned 1 row(s). Results: baseline: BL1, mean percentage change: 11.04.",kept_selected_nonempty,SELECT ?baseline (AVG(?pct) AS ?meanPercentageChange) WHERE { ?root a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin survey:Tier1_Survey ; survey:hasMarketSegment survey:Automotive ; survey:hasAggregatedResult ?entry . ?entry a survey:CurrentDemandAnalysis ; survey:percentageChange ?pct ; survey:baselineType ?baseline . } GROUP BY ?baseline ORDER BY DESC(?meanPercentageChange) LIMIT 1,correct,codex: semantic/domain checks passed
FULLKGQA0537,What is the average future-demand change observed per technology bucket and quarter?,future_demand,,llm_ranking,llm_ranking,validated_retrieval,1,10,40,,"[{""quarterLabel"": ""Quarter_Current_Quarter"", ""techLabel"": ""TechCategory_%3C%3D_7nm"", ""totalFutureChange"": ""27.09""}, {""quarterLabel"": ""Quarter_Q1_2026"", ""techLabel"": ""TechCategory_%3C%3D_7nm"", ""totalFutureChange"": ""3.99""}, {""quarterLabel"": ""Quarter_Q2_2025"", ""techLabel"": ""TechCategory_%3C%3D_7nm"", ""totalFutureChange"": ""165.57""}, {""quarterLabel"": ""Quarter_Q2_2026"", ""techLabel"": ""TechCategory_%3C%3D_7nm"", ""totalFutureChange"": ""3.0""}, {""quarterLabel"": ""Quarter_Q3_2025"", ""techLabel"": ""TechCategory_%3C%3D_7nm"", ""totalFutureChange"": ""-63.42""}, {""quarterLabel"": ""Quarter_Q3_2026"", ""techLabel"": ""TechCategory_%3C%3D_7nm"", ""totalFutureChange"": ""52.17""}, {""quarterLabel"": ""Quarter_Q4_2025"", ""techLabel""...",Answer: Future-demand results returned 40 grouped row(s). The highest total future-demand change is TechCategory <= 7nm in Quarter Q2 2025 with 165.57. The lowest is TechCategory <= 7nm in Quarter Q3 2025 with -63.42.,selected_best_executable_candidate,"SELECT ?techLabel ?quarterLabel (SUM(?pct) AS ?totalFutureChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesTechnologyCategory ?tech ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pct . BIND(REPLACE(STR(?tech), '^.*/', '') AS ?techLabel) BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } GROUP BY ?techLabel ?quarterLabel ORDER BY ?techLabel ?quarterLabel",incorrect,codex: average requested but AVG missing
FULLKGQA0538,"Show the combined inventory levels for each category: EV, non-EV, and mixed components?",inventory,,llm_ranking,llm_ranking,infineon,1,5,1,,"[{""category"": ""Mixed Component""}]",Answer: The result is Mixed Component.,switched_to_nonempty_candidate,"SELECT ?category (SUM(?trend) AS ?totalInventory) WHERE { ?entry a survey:InventoryDevelopment_Tier1 ; survey:forComponent ?component ; survey:inventoryTrend ?trend . ?component a ?compClass . VALUES (?compClass ?category) { (survey:EV ""EV"") (survey:nonEV ""nonEV"") (survey:Component ""Mixed Component"") } } GROUP BY ?category ORDER BY ?category",correct,codex: semantic/domain checks passed
FULLKGQA0539,How many OrderCancellation records have a link to the Semiconductor survey?,order_cancellation,,llm_ranking,llm_ranking,infineon,1,9,1,,"[{""count"": ""0""}]",Answer: The result is 0.,kept_selected_nonempty,SELECT (COUNT(?entry) AS ?count) WHERE { ?entry a survey:OrderCancellation ; survey:hasSurveyOrigin survey:Semiconductor_Survey . },correct,codex: semantic/domain checks passed
FULLKGQA0540,"What is the total demand reported by Tier1, OEM, and Semiconductor groups in each region?",regional_demand,,llm_ranking,llm_ranking,validated_retrieval,1,5,15,,"[{""regionName"": ""Americas"", ""surveyType"": ""OEM"", ""totalDemand"": ""41867556.0""}, {""regionName"": ""Americas"", ""surveyType"": ""Semiconductor"", ""totalDemand"": ""56.0""}, {""regionName"": ""Americas"", ""surveyType"": ""Tier1"", ""totalDemand"": ""20.7""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyType"": ""OEM"", ""totalDemand"": ""22941316.0""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyType"": ""Semiconductor"", ""totalDemand"": ""41.0""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyType"": ""Tier1"", ""totalDemand"": ""6.9""}, {""regionName"": ""Asia Pacific/China"", ""surveyType"": ""OEM"", ""totalDemand"": ""50108295.0""}, {""regionName"": ""Asia Pacific/China"", ""surveyType"": ""Semiconductor"", ""totalDemand"": ""47.0""}, {""regio...","Answer: Regional demand returned 15 grouped row(s). First groups: region name: Americas, survey type: OEM, total demand: 41867556.0; region name: Americas, survey type: Semiconductor, total demand: 56.0; region name: Americas, survey type: Tier1, total demand: 20.7; region name: All Other, survey type: OEM, total demand: 22941316.0; region name: All Other, survey type: Semiconductor, total demand: 41.0; region name: All Other, survey type: Tier1, total demand: 6.9; region name: China, survey type: OEM, total demand: 50108295.0; region name: China, survey type: Semiconductor, total demand: 47.0.",kept_selected_nonempty,SELECT ?regionName ?surveyType (SUM(?unitsSold) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyType) { (survey:OEM_Survey 'OEM') (survey:Tier1_Survey 'Tier1') (survey:Semiconductor_Survey 'Semiconductor') } ?demandForRegion a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemandPercentageChange ?unitsSold . ?origin a ?surveyClass . ?region a survey:Region ; survey:regionName ?regionName . } GROUP BY ?regionName ?surveyType ORDER BY ?regionName ?surveyType,correct,codex: semantic/domain checks passed
FULLKGQA0541,How many OEM companies reported experiencing a shortage compared to those that did not?,shortage,,llm_ranking,llm_ranking,validated_retrieval,1,6,1,,"[{""count"": ""2""}]",Answer: The result is 2.,kept_selected_nonempty,SELECT (COUNT(?c) AS ?count) WHERE { ?c a survey:Company ; survey:hasSurveyOrigin ?o ; survey:reportsShortage ?flag . ?o a survey:OEM_Survey . FILTER(?flag = true) },incorrect,codex: yes/no shortage comparison missing status grouping
FULLKGQA0542,What is the aggregate number of vehicles sold per type for each year?,vehicle_sales,,direct_graph_supported,auto_answer,capability_inventory,0,1,4,,"[{""unitsSold"": ""86125479"", ""year"": ""2023""}, {""unitsSold"": ""88109476"", ""year"": ""2024""}, {""unitsSold"": ""90166856"", ""year"": ""2025""}, {""unitsSold"": ""90471186"", ""year"": ""2026""}]","Answer: The query returned 4 row(s). Results: year: 2023, units sold: 86125479; year: 2024, units sold: 88109476; year: 2025, units sold: 90166856; year: 2026, units sold: 90471186.",,"SELECT ?year (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?label) BIND(REPLACE(STR(?label), ""^.*(20[0-9]{2}).*$"", ""$1"") AS ?year) } GROUP BY ?year ORDER BY ?year",correct,codex: semantic/domain checks passed
FULLKGQA0543,What average autonomous driving development figures are reported for the various combinations of vehicle type and SAE level?,autonomous_driving,,llm_ranking,llm_ranking,validated_retrieval,1,8,15,,"[{""avgPercentage"": ""42.0"", ""saeLevel"": ""1"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""2"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""3"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""72.0"", ""saeLevel"": ""4"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""82.0"", ""saeLevel"": ""5"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""42.0"", ""saeLevel"": ""1"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""2"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""3"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""72.0"", ""saeLevel"": ""4"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""82.0"", ""saeLevel"": ""5"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""42.0"", ""saeL...","Answer: Autonomous-driving development returned 15 grouped row(s). First groups: vehicle type: BEHV, sae level: 1, avg percentage: 42.0; vehicle type: BEHV, sae level: 2, avg percentage: 52.0; vehicle type: BEHV, sae level: 3, avg percentage: 62.0; vehicle type: BEHV, sae level: 4, avg percentage: 72.0; vehicle type: BEHV, sae level: 5, avg percentage: 82.0; vehicle type: BEV, sae level: 1, avg percentage: 42.0; vehicle type: BEV, sae level: 2, avg percentage: 52.0; vehicle type: BEV, sae level: 3, avg percentage: 62.0.",kept_selected_nonempty,"SELECT ?vehicleType ?saeLevel (AVG(?percentage) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasVehicleType ?vehicle ; survey:hasSAELevel ?sae ; survey:hasPercentage ?percentage . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) BIND(REPLACE(STR(?sae), '^.*/SAE_Level_', '') AS ?saeLevel) } GROUP BY ?vehicleType ?saeLevel ORDER BY ?vehicleType xsd:integer(?saeLevel)",correct,codex: semantic/domain checks passed
FULLKGQA0544,How many active component share categories are linked to each Tier1 company?,catalog_lookup,,llm_ranking,llm_ranking,infineon,1,5,3,,"[{""activeCount"": ""3"", ""companyLabel"": ""Company3_tier1""}, {""activeCount"": ""3"", ""companyLabel"": ""Company1_tier1""}, {""activeCount"": ""3"", ""companyLabel"": ""Company2_tier1""}]","Answer: The query returned 3 row(s). Results: company label: Company3_tier1, active count: 3; company label: Company1_tier1, active count: 3; company label: Company2_tier1, active count: 3.",kept_selected_nonempty,"SELECT ?companyLabel (COUNT(DISTINCT ?componentShare) AS ?activeCount) WHERE { ?company a survey:Company ; survey:hasSurveyOrigin ?origin . ?origin a survey:Tier1_Survey . ?componentShare a survey:ComponentShare ; survey:forCompany ?company ; survey:isActiveInCategory true . BIND(REPLACE(STR(?company), '^.*/', '') AS ?companyLabel) } GROUP BY ?companyLabel",correct,codex: semantic/domain checks passed
